Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
27.688875,34.857,8.2845,2.792700537,0,23.65900545
27.6849375,34.848,8.2828,2.683100268,0,23.52550273
27.67396875,34.838,8.27985,2.554500134,0,23.39025136
27.65748437,34.825,8.274525,2.402350067,0,23.25312568
27.63874219,34.814,8.2674125,2.238275034,0,23.11706284
27.62037109,34.808,8.26005625,2.077637517,0,22.98403142
27.60568555,34.805,8.253278125,1.925268758,0,22.85651571
27.59884277,34.806,8.248389062,1.789134379,0,22.73575786
27.59692139,34.812,8.244344531,1.66571719,0,22.62187893
27.59746069,34.852,8.239572266,1.613158595,0,22.51443946
27.59773035,34.8545,8.234536133,1.639437892,0,22.41521973
27.59786517,34.86125,8.229418066,1.652577541,0,22.32560987
27.59793259,34.872625,8.225009033,1.659147365,0,22.24230493
27.59796629,34.8748125,8.224954517,1.662432277,0,22.16015247
27.591,34.87590625,8.224981775,1.664074734,0,22.07757623
27.591,34.87645312,8.224995404,1.664895962,0,21.99128812
27.592,34.87672656,8.225002219,1.665306576,0,21.90314406
27.595,34.87686328,8.225005626,1.665511883,0,21.81607203
27.598,34.87693164,8.22500733,1.665614536,0,21.72753601
27.601,34.87696582,8.225008181,1.701407268,0,21.63726801
27.604,34.87698291,8.225008607,1.699653634,0,21.547134
27.605,34.884,8.2206,1.698776817,0,21.460567
27.606,34.877,8.2249,1.699215226,0,21.3797835
27.606,34.879,8.229,1.69943443,0,21.30689175
27.605,34.883,8.2337,1.699544032,0,21.24044588
27.601,34.884,8.2397,1.699598833,0,21.17722294
27.593,34.888,8.2461,1.699626233,0,21.11861147
27.588,34.895,8.2527,1.699639934,0,21.06530573
27.5805,34.903,8.2582,1.699646784,0,21.01515287
27.57575,34.911,8.2608,1.699650209,0,20.96657643
27.573375,34.918,8.2608,1.699648496,0,20.91828822
27.5721875,34.923,8.2574,1.69964764,0,20.86764411
27.57159375,34.929,8.23135,1.699647212,0,20.81582205
27.57129687,34.938,8.230175,1.699646998,0,20.76441103
27.57114844,34.949,8.2280375,1.699647105,0,20.71270551
27.565,34.961,8.22456875,1.699647159,0,20.65985276
27.569,34.973,8.226303125,1.699647185,0,20.60792638
27.571,34.98,8.227170313,1.699647199,0,20.55846319
27.57,34.985,8.227603906,1.699647205,0,20.51373159
27.564,34.986,8.227820703,1.699647209,0,20.4748658
27.557,34.983,8.227929102,1.69964721,0,20.4414329
27.553,34.978,8.227983301,1.699647211,0,20.41171645
27.546,34.953,8.2280104,1.699647211,0,20.38635822
27.5355,34.955,8.22802395,1.699647211,0,20.36617911
27.52875,34.959,8.228017175,1.69964721,0,20.34958956
27.526875,34.967,8.228013788,1.69964721,0,20.33429478
27.5259375,34.9755,8.228012094,1.69964721,0,20.31864739
27.52546875,34.979,8.228011247,1.69964721,0,20.30082369
27.52523437,34.98,8.228010824,1.69964721,0,20.28191185
27.52511719,34.9805,8.228010612,1.69964721,0,20.26345592
27.52505859,34.98075,8.228010506,1.69964721,0,20.24472796
27.5250293,34.980875,8.228010453,1.678823605,0,20.22486398
27.52501465,34.9934375,8.2318,1.673211803,0,20.20443199
27.522,35.00921875,8.2262,1.676017704,0,20.183716
27.525,35.02510937,8.2231,1.677420655,0,20.162858
27.524,35.03005469,8.2248,1.676719179,0,20.142929
27.521,35.02758203,8.2268,1.676368442,0,20.1229645
27.519,35.0263457,8.2261,1.676193073,0,20.10148225
27.515,35.02572754,8.2262,1.676105388,0,20.07874112
27.508,35.02541846,8.2268,1.676061546,0,20.08287056
27.501,35.02526392,8.2275,1.676039625,0,20.08493528
27.496,35.02518665,8.229,1.676028664,0,20.08596764
27.493,35.02514801,8.2301,1.676023184,0,20.08648382
27.494,35.02512869,8.2301,1.676020444,0,20.08674191
27.497,35.035,8.2309,1.668310222,0,20.08687096
27.498,35.024,8.2334,1.657305111,0,20.08693548
27.502,35.0175,8.2369,1.662807667,0,20.08696774
27.507,35.00775,8.2418,1.665558944,0,20.08698387
27.511,35.008875,8.2463,1.666934583,0,20.08699193
27.515,35.0094375,8.2488,1.667622403,0,20.10099597
27.517,35.00971875,8.25,1.667966312,0,20.11949798
27.516,35.00985938,8.2493,1.668138267,0,20.13524899
27.514,35.00992969,8.2472,1.668224245,0,20.1486245
27.513,35.00996484,8.2443,1.668267233,0,20.16131225
27.51,35.00998242,8.2392,1.668245739,0,20.16965612
27.505,35.00999121,8.2326,1.668234992,0,20.17382806
27.499,34.998,8.22825,1.668229618,0,20.178
27.493,35.01,8.222375,1.668226931,0,20.179
27.485,35.02,8.2159375,1.668225588,0,20.183
27.481,35.023,8.20976875,1.668224916,0,20.192
27.474,35.024,8.203684375,1.66822458,0,20.2035
27.464,35.027,8.198642187,1.668224413,0,20.21475
27.452,35.027,8.201163281,1.668224329,0,20.226375
27.4375,35.023,8.202423828,1.644612164,0,20.2386875
27.42225,35.019,8.203054102,1.586856082,0,20.25184375
27.409125,35.016,8.203369238,1.519278041,0,20.26542188
27.4030625,35.014,8.203526807,1.454789021,0,20.27871094
27.40103125,35.014,8.203605591,1.40709451,0,20.29135547
27.40201563,35.014,8.203644983,1.371797255,0,20.30367773
27.40250781,35.011,8.203664679,1.339398628,0,20.31733887
27.40275391,35.006,8.203674527,1.332849314,0,20.33216943
27.40287695,35.001,8.207287263,1.336123971,0,20.34858472
27.40293848,34.995,8.216393632,1.337761299,0,20.36579236
27.40296924,34.99,8.218746816,1.338579963,0,20.38289618
27.396,34.987,8.219923408,1.338989295,0,20.39994809
27.397,34.983,8.220511704,1.339193962,0,20.41697404
27.399,34.981,8.220805852,1.339296295,0,20.43398702
27.403,34.979,8.220952926,1.339347461,0,20.45149351
27.407,34.979,8.221026463,1.339373044,0,20.46874676
27.409,34.981,8.221063231,1.339385836,0,20.48587338
27.412,34.984,8.221081616,1.345342918,0,20.50293669
27.414,34.985,8.2255,1.359721459,0,20.51946834
27.417,34.987,8.2211,1.379960729,0,20.53573417
27.421,34.987,8.2221,1.405030365,0,20.55086709
27.425,34.987,8.224,1.432765182,0,20.56543354
27.426,34.989,8.2239,1.446382591,0,20.57921677
27.426,34.99,8.2258,1.439573887,0,20.59160839
27.424,34.992,8.2298,1.436169535,0,20.60280419
27.422,34.993,8.2331,1.434467358,0,20.6129021
27.42,34.994,8.2348,1.43361627,0,20.62245105
27.418,34.994,8.2341,1.433190726,0,20.63172552
27.415,34.994,8.2294,1.432977954,0,20.64136276
27.411,34.994,8.2236,1.432871568,0,20.65068138
27.406,34.993,8.2186,1.432818375,0,20.65984069
27.401,34.99,8.2196,1.432791779,0,20.66842035
27.395,34.986,8.2201,1.408495889,0,20.67671017
27.391,34.983,8.22035,1.357597945,0,20.68535509
27.384,34.983,8.220475,1.298998972,0,20.69417754
27.375,34.984,8.2205375,1.240799486,0,20.70358877
27.364,34.989,8.22056875,1.196899743,0,20.71379439
27.3505,34.996,8.220584375,1.213049872,0,20.72489719
27.33525,35.004,8.220592187,1.221124936,0,20.7369486
27.318125,35.015,8.220588281,1.225162468,0,20.7499743
27.3080625,35.029,8.220586328,1.227181234,0,20.76498715
27.31309375,35.043,8.220585352,1.228190617,0,20.77999357
27.31560938,35.054,8.220584863,1.228695308,0,20.79449679
27.31686719,35.063,8.220584619,1.228947654,0,20.80774839
27.31749609,35.068,8.220584497,1.229073827,0,20.8188742
27.31781055,35.07,8.220584436,1.229136914,0,20.8284371
27.31796777,35.073,8.220584406,1.229168457,0,20.83671855
27.31804639,35.072,8.22058439,1.279234228,0,20.84285927
27.31808569,35.068,8.220584398,1.367967114,0,20.84692964
27.31810535,35.063,8.220584402,1.480133557,0,20.84996482
27.31905267,35.058,8.220584404,1.600266779,0,20.85448241
27.32902634,35.054,8.220584405,1.723633389,0,20.8607412
27.34201317,35.051,8.220584405,1.844116695,0,20.8698706
27.35600658,35.048,8.220584405,1.962608347,0,20.8819353
27.37250329,35.042,8.220584405,2.083354174,0,20.89596765
27.38975165,35.034,8.220584405,2.201677087,0,20.91198383
27.38787582,35.026,8.220584405,2.269588543,0,20.93149191
27.38693791,35.017,8.226792203,2.265894272,0,20.95274596
27.38646896,35.007,8.227396101,2.264047136,0,20.97487298
27.38623448,34.994,8.227094152,2.263123568,0,20.99693649
27.38611724,34.987,8.226943177,2.263585352,0,21.01746824
27.38605862,34.9755,8.22686769,2.263816244,0,21.03723412
27.38608793,34.96125,8.226829946,2.26393169,0,21.05811706
27.38610258,34.945125,8.226811075,2.263989413,0,21.07905853
27.38610991,34.9440625,8.226801639,2.264018274,0,21.09952927
27.38611358,34.94459375,8.226796921,2.264032705,0,21.12026463
27.38611541,34.94485937,8.233,2.26403992,0,21.13963232
27.38611632,34.94499219,8.228,2.264043528,0,21.15831616
27.38611678,34.94505859,8.2267,2.264045332,0,21.17615808
27.38611701,34.9450918,8.2254,2.270822666,0,21.19257904
27.38611712,34.9451084,8.2216,2.303061333,0,21.20728952
27.39305856,34.9451167,8.2182,2.373030667,0,21.21914476
27.41152928,34.94512085,8.215,2.491265333,0,21.22857238
27.41626464,34.94512292,8.2133,2.636882667,0,21.23678619
27.41563232,34.95606146,8.2151,2.785791333,0,21.24639309
27.41594848,34.95059219,8.2194,2.927195667,0,21.25819655
27.41610656,34.94785756,8.2305,3.044147833,0,21.27359827
27.4161856,34.94649024,8.23395,3.149023917,0,21.29229914
27.41622512,34.94580658,8.243225,3.262861958,0,21.31314957
27.41624488,34.94546475,8.2579625,3.377830979,0,21.33757478
27.41625476,34.94529384,8.27843125,3.48976549,0,21.36628739
27.4162597,34.94520838,8.301565625,3.605532745,0,21.3986437
27.421,34.94516565,8.323632813,3.729216372,0,21.43332185
27.415,34.94514429,8.343266406,3.867458186,0,21.47016092
27.4205,34.94207214,8.353433203,4.029329093,0,21.50808046
27.4255,34.87803607,8.355966602,4.207364547,0,21.54854023
27.43175,34.76751804,8.354699902,4.391332273,0,21.59327012
27.441875,34.61075902,8.354066553,4.583166137,0,21.64213506
27.4569375,34.40537951,8.353749878,4.782583068,0,21.69506753
27.47496875,34.18018975,8.353591541,4.977591534,0,21.75053376
27.49248438,34.09259488,8.353512372,5.110745767,0,21.80726688
27.50824219,34.05079744,8.353472787,5.177322884,0,21.86413344
27.51962109,34.02989872,8.353452995,5.210611442,0,21.92056672
27.52781055,34.02344936,8.353443099,5.227255721,0,21.97678336
27.53540527,34.02022468,8.3585,5.23557786,0,22.03239168
27.54220264,34.01861234,8.353,5.23973893,0,22.08719584
27.54660132,34.01780617,8.3471,5.241819465,0,22.14009792
27.554,34.01740308,8.342,5.242859733,0,22.19354896
27.558,34.01720154,8.3396,5.2439,0,22.25027448
27.5615,34.005,8.3389,5.24755,0,22.31213724
27.56825,34.009,8.3401,5.296175,0,22.38056862
27.577125,34.013,8.353462891,5.3909375,0,22.45478431
27.5860625,34.017,8.355981446,5.51831875,0,22.53289216
27.59503125,34.015,8.3623,5.698109375,0,22.61694608
27.60501563,34.016,8.37075,5.945554687,0,22.70747304
27.61200781,34.0165,8.371075,6.220427344,0,22.80273652
27.61250391,34.01675,8.3709125,6.385463672,0,22.90236826
27.61225586,34.016875,8.37099375,6.467981836,0,23.00568413
27.61213184,34.0169375,8.371034375,6.509240918,0,23.11134206
27.61206982,34.01696875,8.371054688,6.529870459,0,23.22017103
27.61203882,34.0175,8.371064844,6.540185229,0,23.33458552
27.61202332,34.01725,8.371069922,6.545342615,0,23.45429276
27.61201556,34.017125,8.371072461,6.547921307,0,23.57864638
27.61201169,34.01704687,8.37107373,6.549210654,0,23.70732319
27.619,34.01700781,8.3714,6.5557,0,23.83816159
27.613,34.01698828,8.3712375,6.5531,0,23.9710808
27.609,34.01699805,8.37535,6.60715,0,24.1050404
27.603,34.01700293,8.384375,6.707875,0,24.2405202
27.597,34.01700537,8.3964875,6.8309375,0,24.3767601
27.59,34.01700659,8.41374375,6.77601875,0,24.51338005
27.584,34.0170072,8.437571875,6.748559375,0,24.64919002
27.578,34.01700751,8.464235937,6.734829687,0,24.78659501
27.573,34.01700766,8.481217969,6.727964844,0,24.92829751
27.569,34.01700774,8.486058984,6.724532422,0,25.07564875
27.566,34.01700777,8.483729492,6.722816211,0,25.22982438
27.565,34.04100389,8.482564746,6.721958105,0,25.39041219
27.566,34.09000194,8.481982373,6.721529053,0,25.55570609
27.57,34.16650097,8.481691187,6.721314526,0,25.72685305
27.576,34.27225049,8.481545593,6.721207263,0,25.90442652
27.582,34.39212524,8.481472797,6.503353632,0,26.08571326
27.587,34.50756262,8.481436398,6.208876816,0,26.26685663
27.59,34.61078131,8.481418199,5.910638408,0,26.44592832
27.592,34.68889066,8.4814091,5.675469204,0,26.61996416
27.592,34.74094533,8.48140455,5.491834602,0,26.79048208
27.592,34.76697266,8.473702275,5.324117301,0,26.95874104
27.591,34.77998633,8.461251137,5.20555865,0,27.12287052
27.588,34.78649317,8.445275569,5.146279325,0,27.28193526
27.585,34.78974658,8.427737784,5.116639663,0,27.43796763
27.584,34.796,8.417068892,5.092719831,0,27.59248381
27.585,34.7945,8.411734446,5.053659916,0,27.74674191
27.589,34.8045,8.409067223,4.969079958,0,27.90287095
27.594,34.81825,8.407733612,4.864089979,0,28.05843548
27.598,34.825625,8.407066806,4.777044989,0,28.21121774
27.604,34.835,8.406733403,4.698072495,0,28.36160887
27.611,34.839,8.406566701,4.624436247,0,28.50980443
27.618,34.841,8.406483351,4.556718124,0,28.65490222
27.625,34.845,8.4014,4.487159062,0,28.79695111
27.631,34.846,8.4064,4.422829531,0,28.93547555
27.636,34.841,8.4057,4.372064765,0,29.06873778
27.64,34.839,8.4035,4.324732383,0,29.19786889
27.645,34.845,8.4031,4.269916191,0,29.32343444
27.649,34.852,8.3997,4.205658096,0,29.44471722
27.653,34.862,8.3927,4.127179048,0,29.56185861
27.655,34.8625,8.3855,4.040089524,0,29.67442931
27.655,34.86225,8.3789,3.953844762,0,29.78171465
27.654,34.862375,8.3733,3.867272381,0,29.88285733
27.65,34.8624375,8.3705,3.78078619,0,29.97742866
27.635,34.86246875,8.3667,3.692193095,0,30.06571433
27.6345,34.86248437,8.3631,3.596596548,0,30.14735717
27.62775,34.86249219,8.35715,3.494948274,0,30.22167858
27.616375,34.86249609,8.349275,3.387874137,0,30.28883929
27.6021875,34.872,8.3403375,3.277887068,0,30.34791965
27.58759375,34.863,8.33166875,3.169393534,0,30.39945982
27.57379687,34.86,8.323284375,3.063596767,0,30.41022991
27.56189844,34.865,8.315292187,2.962148384,0,30.40484487
27.55144922,34.875,8.307946094,2.865874192,0,30.40215235
27.54122461,34.8795,8.301273047,2.774737096,0,30.40080608
27.5401123,34.88925,8.295636523,2.720718548,0,30.40013295
27.54066846,34.904125,8.294768262,2.740959274,0,30.39979639
27.54094653,34.9220625,8.295202393,2.751079637,0,30.39962811
27.54108557,34.94003125,8.295419458,2.756139818,0,30.39954396
27.54115509,34.95701563,8.295527991,2.758669909,0,30.39950189
27.54118985,34.97000781,8.295582257,2.758234955,0,30.39948086
27.54120723,34.98050391,8.29560939,2.758017477,0,30.39124043
27.54121592,34.97775195,8.295622957,2.757908739,0,30.36512021
27.54122026,34.97637598,8.29562974,2.757854369,0,30.32756011
27.54122244,34.97568799,8.2893,2.757827185,0,30.28328005
27.54611122,34.97534399,8.2939,2.757813592,0,30.23164003
27.55355561,34.975172,8.2976,2.757806796,0,30.17132001
27.5627778,34.975086,8.3008,2.757803398,0,30.10216001
27.5718889,34.975043,8.3031,2.757801699,0,30.02258
27.58094445,34.9750215,8.3047,2.75780085,0,29.93379
27.58097223,34.97501075,8.306,2.716750425,0,29.836895
27.58095834,34.97500537,8.3059,2.629525212,0,29.7319475
27.58095139,34.96400269,8.3043,2.489412606,0,29.61797375
27.58094792,34.94700134,8.3019,2.322556303,0,29.49648688
27.58094619,34.94150067,8.299,2.159578152,0,29.36874344
27.58094532,34.94125034,8.2954,2.013789076,0,29.23587172
27.58094489,34.9413755,8.2913,1.904944538,0,29.09893586
27.58094467,34.94143809,8.2885,1.823072269,0,28.95746793
27.58094456,34.94146938,8.28325,1.748736134,0,28.80973396
27.58094451,34.94148503,8.275875,1.693418067,0,28.65736698
27.56997225,34.94149285,8.2664375,1.665059034,0,28.50018349
27.55348613,34.94149676,8.25611875,1.650579517,0,28.33959175
27.54524306,34.94149872,8.246359375,1.637439758,0,28.17629587
27.54112153,34.936,8.237879687,1.616919879,0,28.01164794
27.53906077,34.941,8.233639844,1.57580994,0,27.84582397
27.53803038,34.946,8.231519922,1.52530497,0,27.67991198
27.53751519,34.957,8.230459961,1.482252485,0,27.51445599
27.5372576,34.967,8.22992998,1.455076242,0,27.350228
27.5371288,34.977,8.22966499,1.463638121,0,27.188614
27.529,34.988,8.2264,1.467919061,0,27.027807
27.536,34.998,8.2286,1.47005953,0,26.8659035
27.537,35.008,8.2294,1.471129765,0,26.70295175
27.5295,35.019,8.2275,1.471664883,0,26.53797587
27.524,35.029,8.225,1.471932441,0,26.37148794
27.5165,35.036,8.2237,1.472066221,0,26.20524397
27.50475,35.042,8.2212,1.47213311,0,26.03912198
27.496875,35.044,8.2175,1.472166555,0,25.87306099
27.4999375,35.045,8.2151,1.472183278,0,25.7070305
27.50146875,35.047,8.2153,1.498441639,0,25.54151525
27.50223438,35.048,8.22805,1.540120819,0,25.37725762
27.50261719,35.049,8.229,1.59091041,0,25.21512881
27.50280859,35.049,8.23275,1.649555205,0,25.05406441
27.5029043,35.046,8.239975,1.716077602,0,24.8935322
27.50295215,35.042,8.2506875,1.789538801,0,24.7342661
27.50297607,35.036,8.26484375,1.869619401,0,24.57563305
27.50296411,35.03,8.280571875,1.9529097,0,24.41981653
27.50295813,35.023,8.295785937,2.03505485,0,24.26840826
27.50295514,35.015,8.309442969,2.114327425,0,24.12270413
27.50295364,35.007,8.314071484,2.188413713,0,23.98335207
27.5029529,34.999,8.312435742,2.256256856,0,23.85067603
27.50295252,34.99,8.311617871,2.263078428,0,23.72483802
27.50295271,34.981,8.311208936,2.259667642,0,23.60691901
27.51,34.972,8.311004468,2.257962249,0,23.4974595
27.504,34.964,8.310902234,2.257109553,0,23.39322975
27.499,34.958,8.310851117,2.256683205,0,23.29161488
27.497,34.953,8.310825558,2.25647003,0,23.19080744
27.499,34.952,8.310812779,2.256363443,0,23.08890372
27.502,34.953,8.31080639,2.25631015,0,22.98595186
27.501,34.956,8.310803195,2.256283503,0,22.88447593
27.502,34.964,8.306151597,2.25627018,0,22.78323796
27.503,34.975,8.298325799,2.20943509,0,22.68011898
27.504,34.987,8.288612899,2.131067545,0,22.57855949
27.505,34.995,8.27835645,2.044283772,0,22.48177975
27.504,35.001,8.267828225,1.958741886,0,22.39088987
27.502,35.003,8.257214112,1.958770943,0,22.30894494
27.499,35.002,8.246957056,1.958785472,0,22.23397247
27.497,35.002,8.237328528,1.958792736,0,22.16398623
27.495,34.997,8.236314264,1.958796368,0,22.09999312
27.494,34.989,8.236821396,1.958798184,0,22.04249656
27.492,34.982,8.237074962,1.958799092,0,21.98924828
27.491,34.978,8.237201745,1.958799546,0,21.93912414
27.49,34.978,8.237265137,1.958799773,0,21.89006207
27.49,34.984,8.237296832,1.958799886,0,21.83953103
27.491,34.991,8.23731268,1.958799943,0,21.78926552
27.492,34.999,8.237320604,2.029349972,0,21.74113276
27.494,35.006,8.237324566,2.154124986,0,21.69356638
27.497,35.0155,8.237326547,2.327312493,0,21.64628319
27.5,35.02725,8.243263274,2.497806246,0,21.60014159
27.503,35.038125,8.252781637,2.545903123,0,21.5555708
27.507,35.0425625,8.264090818,2.563501562,0,21.5132854
27.51,35.04278125,8.275795409,2.571600781,0,21.4741427
27.514,35.04267188,8.287747705,2.567551171,0,21.43657135
27.518,35.04261719,8.300373852,2.565526366,0,21.40028567
27.523,35.04258984,8.312986926,2.566538769,0,21.36464284
27.529,35.04257617,8.324743463,2.56704497,0,21.32932142
27.533,35.04256934,8.326471732,2.567298071,0,21.29466071
27.534,35.053,8.325607597,2.567424621,0,21.26033035
27.533,35.049,8.32517553,2.567487896,0,21.22566518
27.529,35.047,8.324959497,2.567519534,0,21.18983259
27.5115,35.043,8.32485148,2.567535352,0,21.15391629
27.51075,35.037,8.324905488,2.567543262,0,21.11695815
27.504875,35.031,8.324932492,2.567547217,0,21.07947907
27.5029375,35.023,8.324945995,2.573173608,0,21.04073954
27.50390625,35.015,8.324952746,2.593336804,0,21.00186977
27.50439062,35.007,8.3282,2.625218402,0,20.96343488
27.50463281,34.999,8.3224,2.663059201,0,20.92621744
27.50451172,34.991,8.3212,2.698179601,0,20.89010872
27.50445117,34.983,8.3223,2.7432398,0,20.85555436
27.5044209,34.976,8.3237,2.8146699,0,20.82177718
27.50440576,34.97,8.3286,2.91338495,0,20.78888859
27.50439819,34.965,8.3337,3.043342475,0,20.7579443
27.50439441,34.961,8.3411,3.195871238,0,20.72847215
27.511,34.961,8.34845,3.356185619,0,20.70023607
27.516,34.964,8.354675,3.523842809,0,20.67361804
27.50439252,34.97,8.3615,3.696221405,0,20.64780902
27.50319626,34.981,8.3616,3.874110702,0,20.62340451
27.49709813,34.993,8.3637,4.061855351,0,20.60170225
27.48554906,35.004,8.3646,4.151627676,0,20.58235113
27.48027453,35.022,8.3643,4.106741513,0,20.56517556
27.4829118,35.0315,8.3649,4.084298432,0,20.54958778
27.48423043,35.03175,8.3669,4.073076892,0,20.53379389
27.48488975,35.031875,8.3691,4.067466121,0,20.51739695
27.48521941,35.0319375,8.3742,4.064660736,0,20.49969847
27.48538424,35.03196875,8.38145,4.063258044,0,20.48034924
27.48546665,35.03198437,8.389825,4.062556697,0,20.46017462
27.48550786,35.03199219,8.3996625,4.062206024,0,20.43808731
27.48552846,35.03199609,8.41118125,4.062030688,0,20.41354365
27.48553876,35.03199805,8.423190625,3.984965344,0,20.38777183
27.49026938,35.041,8.426495313,3.811532672,0,20.36138591
27.50063469,35.032,8.424842969,3.615416336,0,20.33469296
27.50981735,35.033,8.424016797,3.455158168,0,20.30784648
27.51790867,35.036,8.423603711,3.367329084,0,20.28092324
27.52645434,35.038,8.423397168,3.323414542,0,20.25246162
27.53422717,35.044,8.423293896,3.301457271,0,20.22223081
27.53561358,35.055,8.423242261,3.290478635,0,20.1911154
27.53492038,35.064,8.423216443,3.284989318,0,20.1590577
27.53457377,35.069,8.423203534,3.282244659,0,20.12752885
27.53440047,35.068,8.4298,3.274922329,0,20.09726443
27.53431382,35.059,8.422701767,3.225361165,0,20.06813221
27.53427049,35.046,8.417800883,3.151380582,0,20.04056611
27.53429216,35.0335,8.409200442,3.086990291,0,20.01478305
27.53430299,35.02525,8.398000221,3.019295146,0,19.99089153
27.5343084,35.025625,8.38460011,2.942347573,0,19.96994576
27.537,35.0258125,8.370100055,2.858323786,0,19.95097288
27.532,35.02590625,8.356000028,2.762211893,0,19.93248644
27.528,35.02595313,8.342700014,2.660555947,0,19.91374322
27.528,35.02597656,8.330700007,2.561877973,0,19.89487161
27.53,35.02598828,8.320350003,2.454238987,0,19.87593581
27.533,35.02599414,8.311725002,2.323919493,0,19.8579679
27.5356542,35.02599707,8.305912501,2.168809747,0,19.84098395
27.5349813,35.02599854,8.2997,1.983804873,0,19.82449198
27.53464485,35.02599927,8.3001,1.786402437,0,19.80824599
27.53447663,35.03699963,8.2983,1.601751218,0,19.79062299
27.53373831,35.05249982,8.2951,1.435575609,0,19.7718115
27.5325,35.06724991,8.2889,1.297587805,0,19.75090575
27.53125,35.08212495,8.2821,1.186693902,0,19.72795287
27.530625,35.09856248,8.2765,1.132246951,0,19.70247644
27.5303125,35.09478124,8.27315,1.122073476,0,19.67423822
27.52865625,35.09289062,8.274825,1.127160213,0,19.64211911
27.52948437,35.09194531,8.2756625,1.129703582,0,19.60855955
27.52989844,35.09147265,8.27608125,1.130975267,0,19.57627978
27.53010547,35.09123633,8.276290625,1.131611109,0,19.54663989
27.53020898,35.09111816,8.276395313,1.13192903,0,19.52131994
27.53026074,35.09105908,8.276447656,1.132087991,0,19.49915997
27.53028662,35.09102954,8.276473828,1.132167471,0,19.47957999
27.53029956,35.09101477,8.276486914,1.132207211,0,19.46378999
27.53030603,35.09102216,8.276493457,1.132187341,0,19.452395
27.53030927,35.09102585,8.276696729,1.132177406,0,19.4426975
27.534,35.09102769,8.280798364,1.132172438,0,19.43134875
27.541,35.09102862,8.286499182,1.132169955,0,19.41767437
27.544,35.09102908,8.292049591,1.132171197,0,19.39883719
27.546,35.09102931,8.297424796,1.132171817,0,19.37641859
27.551,35.09102943,8.299762398,1.132172128,0,19.3517093
27.554,35.09102937,8.298593597,1.132172283,0,19.32385465
27.555,35.09102934,8.298009196,1.132172361,0,19.29192732
27.557,35.09102932,8.297716996,1.1321724,0,19.25846366
27.558,35.09102932,8.297570896,1.132172419,0,19.22673183
27.559,35.09102931,8.297497846,1.132172429,0,19.19886592
27.562,35.09102931,8.297534371,1.132172434,0,19.18343296
27.563,35.09102931,8.297552633,1.132286217,0,19.18471648
27.563,35.09102931,8.297561764,1.157443108,0,19.18535824
27.561,35.09102931,8.29756633,1.207671554,0,19.18567912
27.558,35.08801466,8.297568613,1.284785777,0,19.18583956
27.556,35.07150733,8.297569754,1.386942889,0,19.18591978
27.555,35.05825366,8.297570325,1.514671444,0,19.18595989
27.555,35.05162683,8.29757061,1.667885722,0,19.18597994
27.557,35.04831342,8.297570753,1.845792861,0,19.18598997
27.56,35.04665671,8.298485376,2.055246431,0,19.18599499
27.564,35.04582835,8.308842688,2.304573215,0,19.18599749
27.57,35.04541418,8.328121344,2.596936608,0,19.19699875
27.578,35.031,8.356810672,2.936568304,0,19.21549937
27.586,35.04,8.383105336,3.153984152,0,19.23924969
27.592,35.045,8.391002668,3.205342076,0,19.26512484
27.597,35.043,8.394951334,3.231021038,0,19.29206242
27.598,35.0305,8.396925667,3.243860519,0,19.32003121
27.599,35.02175,8.397912834,3.250280259,0,19.34801561
27.599,35.009875,8.398406417,3.25349013,0,19.3765078
27.598,34.9934375,8.398653208,3.255095065,0,19.4042539
27.595,34.98571875,8.398776604,3.255897532,0,19.43062695
27.593,34.98957813,8.398838302,3.256298766,0,19.45631348
27.596,34.99150781,8.398869151,3.256499383,0,19.48415674
27.6005,34.99247266,8.3989,3.256599692,0,19.51407837
27.60825,34.99199023,8.3993,3.265549846,0,19.54703918
27.620625,34.99174902,8.4019,3.303224923,0,19.58201959
27.6368125,34.99162842,8.4008,3.348862461,0,19.6175098
27.65740625,34.99156812,8.3991,3.440131231,0,19.6547549
27.68320312,34.99153796,8.399,3.602165615,0,19.69287745
27.71210156,34.99152289,8.39895,3.772432808,0,19.73293872
27.74105078,34.994,8.398925,3.821866404,0,19.77496936
27.76902539,35.002,8.3989125,3.830433202,0,19.81948468
27.7935127,34.996,8.39890625,3.826149803,0,19.86574234
27.81575635,34.984,8.4047,3.824008103,0,19.91437117
27.83787817,34.977,8.398053125,3.822937254,0,19.96618559
27.85793909,34.9615,8.398479688,3.822401829,0,20.02109279
27.87546954,34.93675,8.398692969,3.822134116,0,20.0795464
27.89073477,34.906875,8.398799609,3.82200026,0,20.1417732
27.90386739,34.8774375,8.39885293,3.821933332,0,20.2073866
27.91043369,34.85171875,8.39887959,3.821899868,0,20.2771933
27.91371685,34.83335938,8.39889292,3.821883136,0,20.35159665
27.91535842,34.82017969,8.398899585,3.808441568,0,20.43029832
27.91617921,34.80858984,8.398902917,3.815162352,0,20.51414916
27.91658961,34.80079492,8.401801459,3.818522744,0,20.60357458
27.9167948,34.792,8.402500729,3.82020294,0,20.69878729
27.918,34.793,8.402151094,3.821043038,0,20.79839365
27.917,34.793,8.401976276,3.821463087,0,20.90019682
27.92,34.79,8.401888868,3.821673111,0,21.00309841
27.9285,34.782,8.401845163,3.821778124,0,21.10654921
27.94325,34.775,8.401867015,3.82183063,0,21.2107746
